41.27,41.899
41.148,42.308
41.279,42.66
40.827,40.672
43.092,42.729
44.026,43.407
41.776,41.423
42.646,40.694
43.082,39.279
43.883,40.496
43.848,42.901
42.639,41.389
43.119,41.645
43.121,41.752
43.516,39.903
39.509,37.41
35.203,35.468
33.059,33.396
32.596,33.155
31.682,31.183
30.868,30.984
31.207,31.07
30.879,31.156
30.624,31.17
32.031,33.445
32.848,34.961
32.738,33.744
32.557,32.704
32.651,31.755
32.588,31.436
32.528,31.418
31.762,31.051
31.324,31.332
30.545,30.468
29.692,29.215
29.021,28.75
28.435,28.166
28.224,27.498
27.719,27.589
27.284,27.486
27.436,27.248
27.018,26.882
26.613,26.601
26.446,25.988
25.947,25.124
25.59,24.365
24.991,23.802
24.435,23.554
24.007,23.323
23.631,22.562
23.886,22.459
23.566,21.755
23.712,22.024
22.998,21.883
23.419,21.848
23.02,22.024
23.039,21.671
22.562,21.722
21.931,21.121
22.03,20.739
21.826,20.511
21.953,20.648
21.915,20.122
21.167,19.873
20.56,19.762
20.665,19.354
20.778,19.518
20.856,19.712
20.688,19.614
20.128,19.584
20.22,19.764
20.324,19.928
20.247,19.278
19.414,19.094
19.651,18.819
19.713,18.9
19.416,18.078
19.426,18.081
19.02,17.659
19.108,17.74
18.224,17.379
18.218,17.399
18.315,16.906
18.398,17.037
17.982,16.566
17.967,16.491
17.503,16.032
17.594,16.175
17.705,16.264
17.565,16.112
17.564,16.112
17.624,16.184
17.751,16.82
17.662,16.738
17.687,16.812
17.566,16.734
17.627,16.894
17.136,16.482
17.22,16.612
17.771,16.626
17.478,16.333
17.031,15.941
16.928,15.914
16.746,15.766
16.694,15.686
16.223,15.712
16.313,15.723
16.274,15.616
16.872,16.149
17.597,17.236
17.973,17.498
18.552,18.004
17.746,17.659
17.946,18.188
17.695,20.38
18.166,22.673
18.771,23.647
19.325,25.015
19.949,25.794
20.751,25.693
21.548,25.879
22.343,25.996
22.924,27.025
23.478,28.679
24.08,29.782
24.753,29.619
25.718,29.83
28.574,32.433
32.05,32.329
33.105,31.981
33.902,31.712
34.6,32.47
34.785,34.548
35.953,34.012
36.423,36.26
35.287,35.423
35.294,34.901
36.209,35.688
37.26,36.856
37.977,38.588
38.76,39.391
39.194,39.844
40.615,41.478
41.264,42.428
43.77,42.899
44.648,43.808
44.779,44.16
45.327,44.672
47.092,45.729
47.026,44.907
45.276,42.923
45.646,42.194
45.582,40.279
45.883,41.496
46.348,41.901
45.639,40.889
44.119,40.145
43.621,39.252
44.516,39.403
42.509,37.91
38.703,34.968
38.059,34.896
36.596,35.155
34.182,34.183
33.868,33.484
33.707,34.07
33.379,34.156
33.624,34.17
34.531,34.945
34.848,33.461
35.238,33.244
35.057,32.704
35.151,32.755
34.588,32.436
34.028,32.418
34.262,32.551
33.824,32.332
32.545,30.968
32.192,30.215
31.521,30.25
30.935,29.666
30.724,28.998
29.719,28.089
29.284,27.986
28.436,27.748
27.518,27.382
27.113,27.101
26.446,26.488
26.447,26.624
26.59,26.365
26.491,26.302
26.435,26.054
26.507,25.823
26.631,26.062
26.386,25.959
26.066,25.755
26.212,25.524
25.998,25.383
25.419,25.348
25.02,25.024
24.539,25.171
24.062,25.222
23.931,25.121
23.53,25.239
23.326,24.511
23.453,24.648
23.415,24.622
23.167,24.373
23.06,24.262
23.165,24.354
22.778,24.018
22.856,24.212
22.688,24.614
22.628,24.584
22.72,24.264
22.824,24.428
22.747,24.278
22.414,24.094
22.651,24.319
22.213,23.4
21.416,23.078
21.426,22.581
21.52,22.659
21.108,22.24
20.724,21.379
20.718,20.899
20.315,20.906
19.898,20.537
19.982,20.066
19.467,19.991
19.503,20.032
19.094,20.175
19.205,20.264
19.065,20.112
19.064,20.112
19.124,20.184
19.251,19.82
19.162,19.738
18.687,19.312
18.566,19.234
18.627,18.894
18.136,18.982
18.22,18.612
18.271,18.626
17.978,18.333
18.031,18.441
17.928,18.414
17.746,17.766
17.694,17.686
17.723,17.712
17.813,17.723
17.774,17.616
17.872,17.649
18.097,17.736
17.973,17.498
18.052,17.504
17.746,17.159
18.446,17.688
18.195,17.38
18.166,17.173
18.271,16.647
18.325,16.515
18.949,16.794
18.751,16.193
19.048,16.379
19.343,16.496
19.424,17.525
19.978,18.179
20.08,18.782
20.253,18.619
20.218,18.33
20.574,18.933
21.05,18.829
20.105,18.481
19.902,17.712
20.1,18.47
20.285,19.048
21.453,19.512
21.923,19.26
20.787,18.923
20.794,18.401
22.709,19.688
23.76,20.856
24.977,22.588
25.26,22.891
25.694,22.844
26.615,23.478
26.764,23.928
27.77,24.899
27.648,24.808
27.779,25.16
27.827,24.672
29.092,25.729
28.526,25.407
26.776,23.923
27.146,24.194
26.582,23.279
26.883,23.996
26.348,23.901
24.639,22.389
24.119,21.645
23.621,21.752
24.016,21.903
22.509,20.91
20.703,19.468
19.059,17.396
19.096,16.655
18.182,15.183
17.868,13.984
17.707,13.57
17.879,13.156
18.624,13.17
19.531,14.445
19.848,13.961
20.238,14.744
20.557,15.204
20.651,15.255
20.588,15.436
20.028,15.918
20.262,16.551
20.324,16.832
20.045,16.468
19.692,16.215
19.521,16.25
19.435,16.166
19.224,15.998
19.219,16.089
19.284,16.486
19.436,16.748
19.018,16.882
19.113,17.101
18.946,16.488
18.447,16.624
18.59,16.865
18.491,16.802
18.435,17.054
18.507,16.823
17.631,16.562
17.886,16.959
17.566,16.755
17.712,17.024
16.998,16.383
16.919,16.348
17.02,16.024
16.539,16.171
16.062,15.722
15.931,15.621
16.03,15.739
15.826,15.511
15.453,15.648
15.415,15.622
15.167,15.373
15.06,14.762
14.665,14.854
14.778,15.018
14.856,14.712
14.188,14.614
14.128,15.084
14.22,15.264
14.324,14.928
14.247,14.778
14.414,14.594
14.151,14.819
14.213,14.4
13.916,13.578
13.426,13.581
13.52,13.159
13.608,13.74
13.224,12.879
13.218,12.899
13.315,12.406
13.398,12.537
13.482,13.066
13.467,12.991
13.003,13.032
13.094,13.175
13.205,12.764
13.065,12.612
12.564,12.112
12.624,12.184
12.751,11.82
12.662,11.738
12.187,11.312
12.066,11.234
12.127,10.894
12.136,10.982
12.22,10.612
11.771,10.626
11.478,10.333
12.031,10.441
11.928,10.414
11.746,10.266
11.694,10.186
11.223,10.212
11.813,10.223
11.774,10.616
11.872,10.649
12.097,11.236
11.973,11.498
12.552,12.004
12.746,12.159
12.946,12.688
13.195,12.88
13.666,13.173
14.271,13.647
14.325,13.515
15.449,14.294
15.251,14.193
16.048,15.379
16.843,15.496
16.924,18.025
17.978,20.679
19.08,22.782
19.753,22.619
20.218,21.83
21.574,22.433
22.55,23.329
22.105,21.981
21.902,21.212
23.1,21.97
23.785,23.548
24.953,25.012
25.923,25.26
24.787,24.423
24.294,23.901
25.209,25.188
26.26,26.856
26.977,29.088
28.26,30.891
29.194,31.344
30.115,31.978
31.764,32.928
32.77,33.899
33.148,33.308
33.779,34.66
33.827,34.172
34.592,34.229
33.026,32.907
31.776,31.923
32.146,32.194
31.582,30.779
32.383,31.996
32.848,32.901
31.639,31.889
30.119,30.145
28.621,29.252
29.516,30.403
30.009,29.41
29.703,28.468
29.559,28.396
28.096,28.155
25.682,28.683
24.368,28.984
24.207,26.57
23.879,23.156
24.624,23.67
26.031,28.445
26.348,28.961
26.238,29.244
26.057,26.204
26.151,25.255
26.088,24.436
26.028,23.918
25.762,24.551
25.824,26.332
25.545,25.968
25.192,24.215
25.021,23.75
24.435,25.166
24.224,23.498
23.719,23.089
23.784,22.986
23.936,22.748
23.018,22.382
23.113,22.101
22.446,21.488
21.447,21.124
21.09,20.865
20.491,20.302
19.935,19.554
19.507,18.823
19.131,18.062
19.386,18.459
18.566,17.755
18.212,17.024
17.498,16.383
16.919,16.348
17.02,17.024
16.539,17.171
16.562,16.222
16.431,15.621
16.03,14.739
15.826,14.011
15.453,13.648
15.415,13.622
14.667,12.873
14.56,12.762
14.665,12.354
14.778,12.018
14.356,12.212
13.688,12.114
13.628,12.084
13.72,12.264
13.824,11.928
13.747,11.778
13.414,11.594
14.151,11.319
13.713,11.4
12.916,11.078
13.426,10.581
13.02,10.659
12.608,10.74
12.224,10.379
11.718,10.399
11.815,10.406
11.898,10.037
12.482,10.066
11.967,9.9913
12.003,10.032
12.094,10.175
11.705,9.7642
11.565,9.6121
11.564,9.6124
11.624,9.6837
11.751,9.82
11.662,9.7381
11.687,9.8117
11.566,9.2344
11.627,9.3944
11.636,9.4821
11.22,9.6118
11.271,9.6258
10.978,9.3328
10.531,9.441
10.928,9.4136
10.746,9.2664
10.694,9.1861
10.723,9.2116
10.813,9.2228
10.774,9.116
10.872,9.6492
11.597,10.236
11.973,10.498
12.552,11.504
12.246,12.659
12.946,14.688
13.195,15.88
13.666,17.173
14.271,18.647
14.825,19.515
15.949,20.294
16.251,20.693
17.048,21.379
17.843,22.496
18.424,24.025
19.478,25.679
20.08,25.782
21.253,26.119
21.718,26.33
24.574,27.933
28.05,28.329
28.605,26.981
29.402,26.712
30.1,27.97
30.785,30.548
31.453,31.012
31.923,29.76
30.287,28.923
30.294,27.901
31.209,30.188
31.76,32.856
32.477,32.588
32.76,33.391
34.194,33.844
35.615,34.978
36.764,35.428
38.27,36.399
38.648,35.808
38.779,36.16
38.827,36.672
41.092,36.729
41.026,35.907
39.276,35.923
39.646,36.694
39.582,35.779
40.383,35.996
40.848,35.901
40.139,35.389
38.619,35.645
38.121,35.752
39.016,35.903
38.009,32.91
35.203,30.968
33.559,31.396
33.096,31.155
29.682,30.183
28.868,30.484
28.707,30.57
28.879,30.156
29.124,29.67
30.031,30.945
29.848,30.461
30.238,31.244
30.557,29.204
30.651,27.755
30.588,26.936
30.028,27.418
29.762,27.551
29.824,29.832
29.045,28.968
28.692,27.215
28.021,27.25
27.935,28.666
27.224,26.998
27.219,26.089
26.784,25.986
26.936,25.748
26.518,25.382
26.113,25.101
25.446,24.488
24.947,23.624
24.59,23.365
23.991,22.802
23.435,22.554
23.007,21.823
22.131,21.062
22.386,20.959
21.566,20.255
21.212,19.524
20.998,18.883
20.419,18.348
20.52,17.524
20.539,17.171
20.062,16.722
19.931,16.121
19.53,16.239
18.826,15.511
18.453,15.148
17.915,14.622
17.667,14.373
17.06,13.762
16.665,13.354
16.778,13.018
16.356,13.212
16.188,13.114
16.128,12.584
15.72,12.764
15.324,12.428
14.747,12.278
14.414,12.094
14.651,12.319
14.213,11.9
13.916,11.578
13.426,11.581
13.52,11.659
13.608,11.74
13.224,11.379
12.718,11.399
12.815,10.906
12.898,11.037
12.982,11.066
12.967,10.991
13.003,11.032
12.594,11.175
12.705,11.264
12.565,11.112
12.564,11.112
12.624,11.184
12.751,10.82
12.662,10.738
12.687,10.812
12.566,10.734
12.627,10.894
12.636,10.982
12.72,11.112
12.771,11.126
12.978,11.333
13.031,11.441
12.928,11.414
12.746,11.766
12.694,11.686
12.723,11.712
12.813,11.723
13.274,11.616
13.372,12.149
13.597,12.236
13.973,12.998
14.552,15.004
15.246,16.659
15.946,16.688
15.695,16.88
16.666,17.173
17.271,17.147
17.325,17.515
18.949,19.294
19.251,19.693
19.548,20.379
20.843,21.496
20.924,23.525
20.978,24.679
21.58,25.782
22.253,27.119
23.218,28.83
25.574,29.433
27.55,28.329
29.105,28.481
29.402,28.712
30.1,29.47
30.785,30.548
31.953,31.512
33.423,32.76
32.287,32.423
31.794,31.901
32.709,32.688
34.26,33.856
35.477,34.588
35.76,36.391
36.694,37.344
38.615,38.978
37.764,38.928
37.77,37.899
37.648,38.308
37.779,39.16
38.827,38.172
41.092,38.729
41.026,37.907
40.276,36.423
42.146,38.194
42.082,38.279
40.383,36.496
39.348,36.401
38.639,37.389
35.619,36.145
35.121,35.752
34.016,33.903
31.509,30.41
28.703,28.468
27.059,26.396
27.096,26.155
27.182,26.183
27.368,25.484
27.707,26.07
26.879,24.156
27.624,24.67
29.031,25.945
28.348,24.961
28.238,24.744
28.557,24.704
27.651,24.255
27.088,24.436
27.528,24.418
26.762,24.551
26.324,24.332
25.545,23.468
25.192,23.215
25.021,23.25
24.435,22.666
23.724,21.998
23.219,21.589
23.284,21.986
22.936,21.748
23.018,21.382
22.613,21.601
21.946,20.988
21.947,21.124
22.09,20.865
21.491,20.802
21.435,20.554
21.007,20.823
20.631,20.562
20.886,20.959
20.566,20.255
20.212,20.524
20.498,20.883
20.919,20.848
21.02,21.024
21.039,21.171
20.562,20.722
19.931,20.621
20.03,20.239
19.826,20.011
20.453,20.148
19.915,19.622
19.667,19.373
19.56,19.262
19.165,18.854
18.778,18.518
18.356,18.212
17.688,17.114
17.128,17.084
16.72,16.764
16.324,16.928
16.247,16.278
15.414,15.594
15.151,15.819
15.213,15.9
14.916,15.078
14.926,15.081
15.02,15.159
15.108,14.74
14.724,14.379
14.718,14.399
14.815,14.406
14.398,15.037
14.982,15.066
14.967,14.991
15.003,14.532
15.094,14.675
15.205,15.264
15.065,15.112
15.064,14.612
15.124,15.184
15.251,15.32
15.162,15.238
15.187,15.312
15.066,15.234
15.127,15.394
15.136,15.482
15.22,15.612
15.271,15.626
14.978,15.333
15.031,15.441
14.928,15.414
14.746,15.266
14.694,15.186
14.723,15.212
14.813,15.223
14.774,15.116
14.872,15.149
15.097,15.736
14.973,15.498
15.052,15.504
14.746,15.159
15.446,15.688
15.195,15.38
15.666,16.173
16.271,16.147
17.325,16.015
18.949,17.794
19.251,18.193
20.048,19.379
20.343,20.996
19.924,23.025
20.478,25.679
21.08,25.782
21.753,25.119
22.218,25.33
24.074,26.433
28.55,26.829
29.605,26.981
29.902,26.212
29.6,25.47
28.785,27.048
29.953,29.012
30.923,30.76
29.287,29.423
29.294,28.401
30.709,30.688
31.76,33.356
32.477,33.588
32.76,34.391
33.194,35.344
34.115,34.478
35.764,35.428
34.77,34.899
36.648,35.308
34.779,36.66
37.327,36.672
38.092,36.229
38.526,36.907
37.776,36.923
38.646,37.694
34.582,35.779
35.883,37.496
36.848,37.401
34.639,34.889
34.119,35.145
33.621,33.752
34.516,30.903
31.509,29.41
29.203,26.468
28.059,26.396
28.596,26.155
25.682,25.683
24.368,24.484
25.707,27.07
25.879,26.156
26.124,26.67
27.531,27.445
27.848,26.461
27.738,28.744
27.557,27.204
27.151,25.755
28.088,25.936
28.028,25.918
27.762,26.051
27.324,27.332
27.045,26.468
26.192,25.215
26.021,24.75
24.935,23.666
24.224,22.498
23.719,22.089
23.284,22.486
23.436,22.248
23.518,21.882
23.113,21.601
22.446,20.988
22.447,20.624
22.09,19.865
21.491,19.302
20.435,19.054
20.007,18.823
19.631,18.062
19.386,18.459
19.066,17.755
19.212,18.024
18.498,17.383
18.419,17.348
18.02,17.524
18.039,17.171
18.062,17.222
17.931,16.621
17.53,16.739
16.826,16.011
16.953,16.148
16.915,16.122
16.167,15.873
16.06,15.262
16.165,15.354
16.278,15.018
15.856,14.712
15.688,14.614
15.128,14.584
15.22,14.264
15.324,14.428
15.247,13.778
14.914,13.594
15.151,13.819
14.713,13.4
14.416,13.078
13.926,12.581
14.02,12.659
14.108,12.74
13.724,12.379
13.718,11.899
13.315,11.906
13.398,12.037
13.482,12.066
12.967,11.491
13.003,11.532
13.094,11.675
13.205,11.764
13.065,11.112
13.064,11.112
12.624,11.184
12.751,11.32
12.662,10.738
12.687,11.312
12.066,10.734
12.127,10.894
12.136,10.982
12.22,11.112
12.271,11.126
11.978,10.833
12.031,10.941
11.928,10.914
11.746,10.766
11.694,10.686
11.723,10.712
11.813,10.723
12.274,11.116
12.372,11.649
12.597,11.736
12.473,11.998
13.052,13.004
13.246,14.159
13.946,15.188
14.195,15.88
14.666,17.173
15.271,17.647
16.325,18.015
17.449,18.794
17.751,18.693
18.548,20.879
19.843,21.496
20.424,22.525
20.978,23.179
22.08,24.282
22.753,24.119
23.218,24.33
24.074,25.433
26.05,25.829
25.605,25.981
25.402,26.212
26.1,26.47
27.285,27.048
27.953,27.512
28.423,28.76
27.787,27.423
27.794,27.901
28.709,28.688
29.76,30.356
30.477,31.588
31.76,33.391
32.694,34.844
34.115,34.978
34.764,35.428
35.77,36.899
35.648,36.808
35.279,35.16
35.327,36.172
37.592,37.229
37.026,37.907
35.276,35.923
35.646,35.694
34.582,35.279
33.383,33.996
32.848,33.401
32.139,33.389
32.119,33.145
31.621,33.252
32.016,32.903
29.509,30.91
28.203,29.468
28.559,29.396
29.096,29.655
28.182,29.183
27.368,27.984
27.207,26.57
26.879,26.656
27.624,26.17
28.031,27.445
27.848,26.461
28.238,26.744
28.557,27.204
28.651,26.755
28.088,26.936
28.028,27.418
27.762,26.551
27.324,25.832
27.045,24.968
26.192,24.715
25.521,25.25
25.935,25.666
25.724,25.498
25.219,25.089
25.284,25.986
25.436,25.748
25.018,24.882
24.613,24.601
23.946,23.488
23.447,23.124
23.09,22.365
22.491,21.802
22.435,21.054
22.007,20.323
21.131,19.562
20.886,18.959
20.566,18.755
20.212,18.524
19.998,18.383
19.419,17.848
19.52,17.524
19.539,17.671
19.062,17.722
19.431,17.621
19.53,17.739
18.826,17.011
18.953,17.148
18.415,16.622
18.167,16.373
17.56,16.262
17.665,15.854
17.778,16.018
17.856,16.212
17.688,16.114
17.128,15.584
17.22,15.764
16.824,15.928
16.747,15.778
16.414,15.094
16.651,15.319
16.213,15.4
15.916,15.578
16.426,15.581
16.52,15.659
16.608,15.74
16.224,15.379
