id,Y18,1
4894,21.011999999999997,21.141088811396845
4895,20.9,20.970422508074165
4896,20.9422,20.93858006227677
4897,20.7867,20.881952095875548
4898,20.6371,20.80516484679367
4899,20.3632,20.53551981487876
4900,20.2821,20.470715274879865
4901,20.1425,20.380908282084135
4902,20.1148,20.34576740096301
4903,19.872,20.025941244538714
4904,19.8564,19.98424198785905
4905,19.6032,19.727781064016263
4906,19.5184,19.75318769094845
4907,19.4438,19.668004689356856
4908,19.4098,19.62706227535818
4909,19.2653,19.540256452340543
4910,19.1964,19.448458530354248
4911,19.2077,19.406049070021005
4912,19.1184,19.3192721832399
4913,19.0696,19.30054837499464
4914,19.0424,19.26324056452561
4915,18.9505,19.20814903743033
4916,18.9493,19.12949317882191
4917,18.7953,18.894967638339217
4918,18.6994,18.827767067903093
4919,18.5931,18.80682312877008
4920,18.6209,18.837057872717118
4921,18.6156,18.798376267629152
4922,18.5404,18.704715081138016
4923,18.354,18.50655529979636
4924,18.2371,18.37945691104644
4925,18.2096,18.33767887783427
4926,18.1116,18.228524389235442
4927,18.0445,18.247035296581824
4928,18.102,18.322909070250375
4929,18.2039,18.433339321861656
4930,18.3208,18.55009911493721
4931,18.369,18.622962144176036
4932,18.570999999999998,18.92715495784084
4933,18.6943,19.111996309685004
4934,19.0326,19.43351334458505
4935,19.3245,19.81205426399219
4936,19.7515,20.16349280492937
4937,20.1409,20.372629177059657
4938,20.5002,20.642170535779556
4939,21.0161,21.286428066265895
4940,21.660999999999998,22.052384215244487
4941,22.3325,22.75769222786414
4942,22.8395,23.334912159006272
4943,23.6605,24.254866695608584
4944,24.6431,25.182110138153313
4945,25.3828,25.94847647727662
4946,26.0905,26.75185294656312
4947,26.6601,27.549076114270015
4948,27.3203,27.82649026895082
4949,27.8963,28.27311581634042
4950,28.8935,29.21396752047415
4951,29.9472,30.118700293241776
4952,30.84,31.153826573611816
4953,31.7222,32.04570811490417
4954,32.4854,32.53421711637436
4955,32.9412,33.030835020919326
4956,33.4002,33.539447333724326
4957,33.6442,33.935387792588216
4958,34.128,34.36370931135146
4959,34.6685,34.71794002238538
4960,34.7864,34.834711728046955
4961,35.041,35.19009057752925
4962,35.549,35.65243283452114
4963,35.9992,35.80435532371082
4964,36.4762,36.067426074903125
4965,37.0406,36.58062549232132
4966,37.4068,36.79628677485061
4967,37.6684,36.99005649534517
4968,37.943000000000005,37.25162989906959
4969,38.0484,37.5252499780208
4970,37.8497,37.370806488724696
4971,37.6947,37.14326614005977
4972,37.8948,37.29492201907021
4973,38.228,37.49016761855786
4974,38.4329,37.65708773605692
4975,38.2055,37.47207955861334
4976,38.1387,37.186558415373504
4977,37.8896,37.07673733620434
4978,38.5476,37.526091897427264
4979,38.4796,37.84671026658938
4980,38.5964,37.92421331209283
4981,38.7235,38.25166806026476
4982,38.599000000000004,38.30019585305163
4983,38.5712,37.98489849737325
4984,38.1485,37.10031199460208
4985,37.6023,36.33954964418202
4986,37.4119,36.104935594259324
4987,37.3675,36.06635994861028
4988,36.4768,35.37192901988183
4989,35.554,34.17430027854013
4990,34.9026,33.386031781612814
4991,34.4133,32.8798514115595
4992,34.501999999999995,32.78227111190999
4993,34.6499,33.34131564738705
4994,34.7513,33.802510811041245
4995,34.3481,33.380744740683674
4996,33.769,32.365817820444164
4997,33.3226,31.63552861812727
4998,33.3065,31.855985538696324
4999,33.2282,32.175679536926744
5000,33.0711,32.132326151958516
5001,32.92,32.125361719017604
5002,32.7453,32.00154326867924
5003,32.5438,31.736029352885
5004,32.0422,31.33674373186817
5005,31.6154,30.854917109747568
5006,31.1699,30.433049264059914
5007,30.8615,30.15746861236324
5008,30.5333,29.85144982342559
5009,30.1004,29.508092723430604
5010,29.7183,29.110624375953883
5011,29.2489,28.66197146564675
5012,28.7632,28.22769164191528
5013,28.3076,27.75655986777517
5014,27.888,27.271605820706917
5015,27.4859,26.870636281256516
5016,27.072,26.591421202127407
5017,26.594,26.227416580247315
5018,26.1786,25.877259370724232
5019,25.7744,25.4946707742778
5020,25.4544,25.26753485595428
5021,25.1538,24.96046618086226
5022,25.0325,24.765423199758246
5023,24.8031,24.51708074611688
5024,24.386,24.151925986243413
5025,24.0273,23.791244088819766
5026,23.8026,23.537116807557204
5027,23.6257,23.327699543892223
5028,23.5441,23.40445681493405
5029,23.4328,23.286030192606997
5030,22.9384,22.799521769807694
5031,22.6518,22.4859610210058
5032,22.5272,22.366211843214202
5033,22.3019,22.111747166759308
5034,22.229,22.19851542089097
5035,22.1905,22.01748243666848
5036,22.1175,21.846779240511133
5037,21.939,21.77817817375782
5038,21.7476,21.63671416484202
5039,21.6101,21.505275396081846
5040,21.3585,21.302923644659483
5041,21.3032,21.27898138817722
5042,21.1339,21.12107156856338
5043,21.0726,21.07109493891907
5044,20.9672,21.067740335209137
5045,20.7322,20.847380483919338
5046,20.6632,20.711008209186375
5047,20.6115,20.633687548106565
5048,20.5356,20.446124005334617
5049,20.3429,20.366210533604715
5050,20.3292,20.31550879739133
5051,20.2933,20.27986269170593
5052,20.2163,20.247117358464237
5053,20.1069,20.101087532677532
5054,19.8952,19.95903015281329
5055,19.6406,19.77922425601287
5056,19.4895,19.579308710943682
5057,19.3276,19.445504109066476
5058,19.2163,19.304720883798733
5059,19.055999999999997,19.19946395574589
5060,18.9848,19.049218857535024
5061,18.833,19.013699800235145
5062,18.7188,18.942998073611122
5063,18.6631,18.869209219805374
5064,18.6155,18.821033992250737
5065,18.5251,18.692782521426025
5066,18.2886,18.48105867063636
5067,18.1354,18.333047428378485
5068,18.0558,18.180372843412094
5069,17.9312,18.11157889307731
5070,17.8948,18.09181919694685
5071,17.8449,18.07383338402466
5072,17.7272,18.005053912165344
5073,17.6552,17.93696266896426
5074,17.7013,18.003513862694174
5075,17.8083,18.121680277844177
5076,18.1048,18.501397903413185
5077,18.6309,19.00484951705718
5078,19.0053,19.545946995660053
5079,19.4838,20.034689744401625
5080,20.319000000000003,20.754690204423785
5081,20.9942,21.391878018496378
5082,21.6788,22.04855711965086
5083,22.2594,22.640933913409974
5084,22.8227,23.258430907310185
5085,23.2431,23.80489249521139
5086,24.2843,24.773219567270196
5087,24.9988,25.5325585586464
5088,25.7015,26.665867534591797
5089,26.565,27.44359178208213
5090,27.2124,28.0461453904698
5091,28.3569,28.867807367334176
5092,29.5335,29.81121859789868
5093,30.6722,30.52559802432412
5094,31.269000000000002,31.1328932688642
5095,32.4148,31.99186634631411
5096,33.2582,32.98385344033953
5097,33.9377,33.83831934567587
5098,34.4056,34.26723358197909
5099,34.7778,34.80831850144786
5100,35.3022,35.193878101060236
5101,35.8332,35.61924932554672
5102,36.0395,35.864608961491086
5103,36.3976,36.12941359517615
5104,36.8976,36.377144527623386
5105,37.2972,36.68377165213043
5106,37.6388,36.98031819138777
5107,37.9928,37.11628076964614
5108,38.1689,37.19029327918007
5109,38.6053,37.376260949850376
5110,38.8728,37.44308763928405
5111,38.9172,37.76601668324209
5112,39.2649,37.949632653923615
5113,39.5077,38.261997051915024
5114,39.6328,38.60640810404291
5115,39.911,38.73521382258863
5116,40.0954,39.0396686424334
5117,40.099000000000004,39.21986300472016
5118,40.1645,39.35098211264276
5119,40.3377,39.499447912800335
5120,40.4134,39.596304704357
5121,40.4502,39.70627222958392
5122,40.367,39.75286188865393
5123,40.3709,39.82405416224563
5124,40.314,39.79400161154723
5125,40.2775,39.74229760502598
5126,40.203,39.57248150077525
5127,39.9811,39.24439629774095
5128,39.7815,39.0111639773868
5129,39.5947,38.78296449341626
5130,39.4887,38.482761351822404
5131,38.9423,38.000537431581805
5132,38.6514,37.76586310005001
5133,38.5956,37.517002857679444
5134,38.1157,37.31170387845202
5135,37.8978,37.160044570780414
5136,37.5939,36.926877415297994
5137,37.2571,36.68009019448129
5138,36.8352,36.34502310056473
5139,36.2033,35.629612518248585
5140,35.827,35.27763528791007
5141,35.469,34.96864118225529
5142,35.1964,34.748746913237305
5143,35.0023,34.557470973085735
5144,34.6847,34.29882217118327
5145,34.4185,34.12109230566548
5146,34.0498,33.736732885422896
5147,33.5844,33.1070974133922
5148,33.082,32.49943372592582
5149,32.6973,32.03250143856498
5150,32.388000000000005,31.647951324218788
5151,32.0774,31.357621209237134
5152,31.725,31.029925569045076
5153,31.0877,30.49729843416998
5154,30.345,29.68619477453001
5155,29.8366,29.065910909511686
5156,29.3282,28.5144930503226
5157,28.9361,28.080829657135787
5158,28.6195,27.761159691439786
5159,28.2914,27.45231522991577
5160,28.1241,27.347702222754794
5161,27.8004,27.16507148707975
5162,27.4327,26.962042692247778
5163,27.1976,26.818712515359945
5164,26.983,26.672399793216258
5165,26.7509,26.511208764467177
5166,26.5277,26.353508208758306
5167,26.3838,26.2279413278434
5168,26.2181,26.092726541609068
5169,26.1001,25.988571233528482
5170,26.1739,25.924572629564096
5171,25.9535,25.83695890120505
5172,25.7642,25.658515008533175
5173,25.6868,25.43193139338635
5174,25.4879,25.202884173790014
5175,25.2356,24.910685528021027
5176,25.1345,24.783142819973285
5177,24.9476,24.71899318573433
5178,24.7022,24.501187486569044
5179,24.5044,24.32534298492662
5180,24.279,24.194821497972573
5181,23.9496,24.088947103968003
5182,23.7288,23.960936126123734
5183,23.5559,23.844111253543304
5184,24.1284,23.716145209978215
5185,23.9461,23.717541963684347
5186,23.6739,23.44973371477222
5187,23.549,23.355390373406028
5188,23.3555,23.169079723748148
5189,23.0849,22.977832187399777
5190,22.8224,22.786620093608178
5191,22.6339,22.655558827032266
5192,22.4232,22.472646625366764
5193,22.3804,22.446235674869204
5194,22.2067,22.28992719325869
5195,21.9299,22.04381795408159
5196,22.0264,22.101127125105684
5197,21.8015,21.75479045043833
5198,21.8606,21.760913990635537
5199,21.6316,21.510110657608017
5200,21.4707,21.343394492620366
5201,21.3761,21.281245621950138
5202,21.2756,21.147539670804644
5203,21.2273,21.09304642704857
5204,21.1347,21.040359273357616
5205,21.0121,20.899444575162676
5206,21.0259,20.859631710870286
5207,20.9707,20.82382657284544
5208,20.7464,20.63140988265001
5209,20.6733,20.679954125381144
5210,20.5878,20.640014152151327
5211,20.5913,20.582832317589485
5212,20.5116,20.484627772209826
5213,20.55,20.54978980151619
5214,20.5902,20.668126882647577
5215,20.4844,20.516051287074
5216,20.378,20.43840113615223
5217,20.3268,20.387738728648582
5218,20.3605,20.409723615373068
5219,20.7611,20.735813271042794
5220,20.9054,20.857516429391588
5221,21.0641,20.96648216233815
5222,21.0781,21.006942775766014
5223,21.223000000000003,21.14027680068827
5224,21.4019,21.403483757778794
5225,21.7423,21.81802372523652
5226,22.0933,22.115287095579177
5227,22.4726,22.439908146358725
5228,22.8134,22.891623865238465
5229,23.1743,23.104177714197924
5230,23.2875,23.033993560976178
5231,23.7543,23.48281678415883
5232,23.9168,23.565144637859145
5233,24.2964,23.755060431819036
5234,24.6202,24.088317329314716
5235,25.1089,24.121222514903366
5236,25.4892,24.502627924784004
5237,25.1303,24.146435690447113
5238,25.055,24.30441469132535
5239,25.2886,24.49054021983206
5240,25.2483,24.35733510617161
5241,25.6589,24.543624217742238
5242,25.6547,24.099604976556176
5243,25.6743,24.136826106958267
5244,25.5564,24.297241636405545
5245,25.4594,24.26160619922323
5246,25.1055,24.323493899867977
5247,25.0548,24.244305457856733
5248,24.9295,24.34674728652228
5249,24.9035,24.402794372486582
5250,25.0541,24.665010212916904
5251,25.0873,24.96954589992019
5252,25.4598,25.435444199840234
5253,25.5568,25.74902136813639
5254,25.4779,25.624064635300247
5255,25.410999999999998,25.521182991168747
5256,25.3379,25.53880912113596
5257,25.2413,25.517630837258928
5258,25.3072,25.79493758778801
5259,25.3695,26.109409439354966
5260,25.498,26.339072220915895
5261,25.2069,25.900998552014443
5262,24.6635,25.370480312253765
5263,24.3117,24.87660492508326
5264,24.2078,24.846902253647905
5265,24.1187,24.89155511744665
5266,24.2118,25.020129720693582
5267,24.2643,25.083361254526352
5268,24.0696,24.94872183719952
5269,23.8077,24.5905988914526
5270,23.7459,24.53136562912044
5271,23.8189,24.605775765497242
5272,24.1407,24.90395834800089
5273,24.296,25.114049945263602
5274,24.478,25.272375633844945
5275,24.6831,25.74318539152624
5276,24.67,25.561618745662653
5277,24.9895,25.8641987383174
5278,25.1606,26.067054358764793
5279,25.4605,26.461642520519554
5280,25.8285,26.856126041924426
5281,25.6745,26.625560094075325
5282,25.8813,26.759827448628876
5283,26.1018,27.056479654785498
5284,26.4716,27.28527384442641
5285,26.111,26.8563508092721
5286,25.8864,26.528250249255358
5287,25.6951,26.15728607025475
5288,25.6725,26.12196610075609
5289,25.714000000000002,26.113906343411575
5290,25.5085,25.840542254072147
5291,25.4666,25.659062340021123
5292,25.285999999999998,25.403272975596785
5293,25.1518,25.21810856590958
5294,24.9321,24.915044793498218
5295,24.6734,24.615443566509576
5296,24.3308,24.272390910974416
5297,24.1324,23.960301775615374
5298,23.8652,23.673791366417486
5299,23.7007,23.50988356993223
5300,23.5664,23.392129509310926
5301,23.3565,23.149313535344987
5302,23.1227,22.997785038816907
5303,22.8512,22.885427697572045
5304,22.6122,22.741858644950376
5305,22.4966,22.646330786554756
5306,22.4275,22.58641946721265
5307,22.3691,22.55053891419042
5308,22.309,22.45815678033585
5309,22.2959,22.4188836268492
5310,21.9315,21.99353723351569
5311,21.6554,21.871234250721407
5312,21.5936,21.8239920469003
5313,21.5301,21.819702294276446
5314,21.4725,21.72396768612787
5315,21.4384,21.682502901136907
5316,21.4214,21.67465911963086
5317,21.3766,21.64424603386105
5318,21.3768,21.65028308924368
5319,21.3748,21.652248677746396
5320,21.3498,21.635716850163785
5321,21.3611,21.68391537607078
5322,21.3128,21.644589130629193
5323,21.3308,21.644831100808233
5324,21.2267,21.514994480406855
5325,21.1819,21.499324425210503
5326,21.119,21.450985325157042
5327,21.1089,21.46510633474967
5328,20.9171,21.411193643652688
5329,20.9064,21.40878429217947
5330,20.9055,21.37467766178849
5331,20.9191,21.369760874754967
5332,20.9071,21.367480718114845
5333,20.9855,21.4943113563577
5334,21.0363,21.530608289714895
5335,21.0376,21.532803260607537
5336,21.0659,21.580470152393666
5337,20.9097,21.370299177279023
5338,20.9607,21.452789237934645
5339,20.9765,21.45375760816608
5340,20.9174,21.3744669784683
5341,20.9614,21.40590363860071
5342,21.0156,21.462262005714827
5343,21.0325,21.462134736874038
5344,21.0745,21.502477566483034
5345,21.0656,21.44984835697049
5346,21.1367,21.5333097235224
5347,21.1667,21.53437647540934
5348,21.1802,21.535925788559922
5349,21.1991,21.547335953104785
5350,21.2681,21.6390433546715
5351,21.2825,21.63998519331998
5352,21.2317,21.540210160977686
5353,21.2382,21.54141481322261
5354,21.218000000000004,21.552670258232446
5355,21.2509,21.572269612103838
5356,21.2989,21.590805240386665
5357,21.3257,21.552615964567302
5358,21.3037,21.5598969946841
5359,21.3126,21.560953768267854
5360,21.3228,21.563302685392376
5361,21.3823,21.666287056340398
5362,21.434,21.70754837324438
5363,21.4694,21.69531730453852
5364,21.4898,21.71351507539651
5365,21.5536,21.752250686504922
5366,21.6236,21.815564022128413
5367,21.5895,21.8221914307988
5368,21.7178,21.920974256377058
5369,21.7848,21.97137148735893
5370,21.8477,22.05260681547572
5371,21.9454,22.205290648189635
5372,22.3115,22.468729062689548
5373,22.8584,23.154926411909408
5374,23.0836,23.413560751592755
5375,23.4509,23.936537013290724
5376,23.7376,24.267490604611563
5377,23.9849,24.419273930407066
5378,24.1451,24.434636997621357
5379,24.2202,24.36741476341514
5380,24.1339,24.132876784607134
5381,24.2346,24.241729814579514
5382,24.5161,24.690602054467547
5383,25.1187,25.529113325885465
5384,25.6852,26.18758903247994
5385,26.3166,26.963637900851207
5386,27.0717,27.82899921086484
5387,27.8483,28.788804350251393
5388,28.5804,30.256774357676324
5389,29.3773,31.419379364520772
5390,29.8834,32.16686782652931
5391,30.2907,32.15514828060604
5392,30.4701,32.076216441243076
5393,30.7926,32.16670341361721
5394,30.6806,31.639327686425784
5395,30.4268,31.048817493333022
5396,30.5109,31.142857454068327
5397,30.8408,31.38821574089349
5398,31.3799,31.736912051721045
5399,31.7653,32.06699623155555
5400,32.2059,32.483998160496085
5401,32.2899,32.343168083592836
5402,31.932,31.87435999856846
5403,31.9562,31.5348755752029
5404,31.9695,31.53307519308023
5405,32.1891,32.087719659797386
5406,32.6701,32.961148352441874
5407,32.9256,33.57685488834821
5408,33.1793,34.12368740246032
5409,32.8943,33.917068630326476
5410,32.6266,33.390703342190676
5411,32.376999999999995,32.69501099621002
5412,32.1943,32.33837320111723
5413,32.2278,32.31364542670367
5414,32.5105,32.39237450113153
5415,32.5099,32.61216084736831
5416,32.5563,32.72373950391646
5417,32.5886,32.73930302407588
5418,32.6795,32.698783973856926
5419,32.2738,32.46746299808537
5420,32.0743,32.06393060210249
5421,31.9379,31.791220241159156
5422,32.2368,32.09868236251534
5423,32.4072,32.495069296452506
5424,32.2094,32.272003199340666
5425,32.0886,32.09271146405328
5426,32.0848,32.29956927778606
5427,32.0349,32.278917851734235
5428,31.7831,31.62189895263242
5429,31.4332,31.150070179101704
5430,31.2955,30.834791241132997
5431,30.9798,30.360326545087243
5432,30.5557,30.030725719452906
5433,30.7559,30.168924864529686
5434,30.7398,30.20934872686412
5435,30.2721,29.780593029871493
5436,29.8918,29.42028390216015
5437,29.5328,29.099142243079214
5438,29.1145,28.804687865962652
5439,28.5897,28.39567177611268
5440,28.2963,28.207000478691025
5441,28.0505,28.024079269379044
5442,27.814,27.881913231170508
5443,27.5242,27.64086950308024
5444,27.1906,27.369027620753894
5445,26.8575,27.100300530013474
5446,26.5087,26.714667123561206
5447,26.208000000000002,26.417578293779613
5448,25.9309,26.166810172000677
5449,25.5656,25.77480666826043
5450,25.2654,25.406358963543177
5451,25.051,25.153282391628366
5452,25.01,25.051040206641055
5453,25.0059,24.924394514944154
5454,24.8832,24.812769774907046
5455,24.7605,24.70560785658753
5456,24.5579,24.498829877254586
5457,24.4028,24.372572631144983
5458,24.2483,24.25726389185916
5459,24.1685,24.18345515951836
5460,24.0983,24.134595588878454
5461,24.1223,24.12282693915265
5462,24.1185,24.05529765740401
5463,24.0353,23.958317732363916
5464,23.9675,23.85236769729617
5465,23.9196,23.79204950897516
5466,23.8789,23.746061543579195
5467,23.8331,23.735850500696802
5468,23.7645,23.62470738092186
5469,23.7019,23.513528289293177
5470,23.5562,23.29073763974278
5471,23.4549,23.202853741598307
5472,23.8602,23.555256788442087
5473,23.7512,23.4252282677108
5474,23.7172,23.377994290175643
5475,23.6458,23.285952726362723
5476,23.5805,23.217936635993745
5477,23.566999999999997,23.249557342865877
5478,23.3956,23.129095375073092
5479,23.3151,23.099125127787875
5480,23.1752,23.037701928237524
5481,23.1448,23.015918735705785
5482,23.0803,22.996249597524486
5483,23.1328,23.09846855649834
5484,23.1929,23.09467275907992
5485,23.0612,22.989252756931535
5486,22.9092,22.816923243839728
5487,22.9567,22.901014820520594
5488,22.9103,22.866389851166954
5489,22.7566,22.634949030190562
5490,22.8541,22.795050039406007
5491,22.9153,22.867869974817516
5492,22.91,22.836359543937846
5493,22.9371,22.82499033953978
5494,23.0145,22.844492990254743
5495,23.0407,22.834948546334275
5496,23.015,22.775265933316653
5497,23.1098,22.884681756367108
5498,23.2435,22.93367580335437
5499,23.0584,22.81536154748533
5500,23.0336,22.805476542682065
5501,22.9269,22.68721825739778
5502,22.9607,22.743471552515906
5503,22.9816,22.720506776451575
5504,22.9567,22.708887392093096
5505,22.9358,22.635482167852274
5506,23.0481,22.731778297998694
5507,23.022,22.737711524855474
5508,23.0974,22.839537112672318
5509,23.1924,22.921524758412946
5510,23.4018,23.187335935350657
5511,23.5639,23.329016336235632
5512,23.7991,23.601916349050104
5513,24.1456,23.983438553679235
5514,24.5694,24.348981564504772
5515,24.8032,24.631331223559478
5516,24.9707,24.791503546373058
5517,25.3184,25.20341095108614
5518,25.6004,25.432767888213043
5519,25.9117,25.67458842751513
5520,26.3004,26.182888211342586
5521,26.7176,26.743279418825797
5522,26.9019,26.932105434395474
5523,27.180999999999997,27.164492883606243
5524,27.7091,27.840346605661637
5525,28.3259,28.53887038028143
5526,29.018,29.47670563888605
5527,29.2958,29.7107012523522
5528,29.3282,29.84886355096132
5529,29.6089,29.823531019245266
5530,30.2126,30.898716617715294
5531,30.9406,31.830942310921202
5532,31.3944,32.22197758617258
5533,31.305999999999997,31.8415959077033
5534,31.203000000000003,31.270652395204266
5535,31.5096,31.226338262710467
5536,31.6794,31.381439128468195
5537,32.094,32.007634733811784
5538,33.0755,33.39667017198934
5539,33.7425,34.39831466896054
5540,34.1884,34.697560997896154
5541,34.0707,34.69209852993805
5542,34.6741,34.77699775674282
5543,34.4963,34.57011814741756
5544,34.9002,34.65152459633722
5545,34.7879,34.39703680802737
5546,35.1673,34.79427653530369
5547,35.7098,35.2798743705088
5548,35.3034,34.897581140527535
5549,35.1758,34.66119483257613
5550,34.9244,34.35820853569416
5551,35.1513,34.35803139430531
5552,35.1818,34.238626225831766
5553,34.8947,34.057769506635374
5554,34.7054,33.977763550073824
5555,35.5428,34.862775857656516
5556,35.6265,35.53836501917553
5557,35.7683,35.88938347722089
5558,35.9769,36.20872373904645
5559,35.8787,36.311542774492445
5560,35.8345,36.40007664862411
5561,35.9635,36.672589751498805
5562,35.9973,36.40981030830382
5563,35.5667,36.00924265261055
5564,35.2392,35.48116544428768
5565,34.8296,35.018984145184355
5566,34.5541,34.40171309156971
5567,34.1793,34.008191275491576
5568,33.8538,33.64050576112028
5569,33.4099,33.28068749643931
5570,33.2476,33.12620026600677
5571,32.9118,32.83090889904685
5572,33.062,32.51639298784995
5573,32.2603,31.918388632618452
5574,31.572,31.307093459710487
5575,31.0414,30.821523600184996
5576,30.6396,30.572259889616856
5577,30.2534,30.134426634487046
5578,29.8609,29.802842860355668
5579,29.5016,29.39263065042352
5580,29.1875,28.98530262612514
5581,28.7342,28.583146076455456
5582,28.2851,28.156951921819108
5583,27.999000000000002,27.88907283919759
5584,27.6672,27.57422730334422
5585,27.3841,27.277773679669835
5586,27.1424,27.040478479859953
5587,26.8456,26.805828545764218
5588,26.6357,26.55299012970365
5589,26.3738,26.316448588983647
5590,26.1367,26.135137372328096
5591,25.9395,25.915214773769186
5592,25.6902,25.69986944416126
5593,25.5596,25.53634632740055
5594,25.3269,25.299382769921042
5595,25.1667,25.140531983120862
5596,24.9454,25.00828303620436
5597,24.8606,24.93930536121121
5598,24.7497,24.810817638556976
5599,24.7084,24.70672287402766
5600,24.5006,24.536700153699034
5601,24.4559,24.453562477281842
5602,24.3674,24.34805079491082
5603,24.2221,24.16797134152715
5604,24.1221,24.084058788116586
5605,23.9509,23.893249997331477
5606,23.8812,23.845718151865924
5607,23.752,23.686075123229664
5608,23.7227,23.672095746980954
5609,23.5769,23.511956948679106
5610,23.5466,23.452919749901668
5611,23.5123,23.45032430578401
5612,23.5142,23.333318223426048
5613,23.4924,23.259191065128448
5614,23.4531,23.22384396288078
5615,23.4257,23.206858227194726
5616,24.0746,23.655001077430246
5617,23.9357,23.53873075136473
5618,23.7545,23.346864425796845
5619,23.743000000000002,23.376035388325434
5620,23.6889,23.35079035054655
5621,23.6642,23.24892866362346
5622,23.5825,23.17965142258739
5623,23.5702,23.18666221044419
5624,23.5373,23.187352739785958
