,id,Y18
4511,4511,22.628080913205817
4512,4512,23.369278461720512
4513,4513,24.33090560538133
4514,4514,24.763277711133252
4515,4515,24.92744125629646
4516,4516,25.304917260405748
4517,4517,26.056897958050584
4518,4518,26.193349726033148
4519,4519,26.964106142963914
4520,4520,27.19464392312995
4521,4521,27.53833119607155
4522,4522,27.94920299089685
4523,4523,28.708420242277672
4524,4524,29.27629322544971
4525,4525,29.86873809161239
4526,4526,30.76013035424225
4527,4527,30.946573081055448
4528,4528,30.94926875385799
4529,4529,31.40159146282493
4530,4530,31.629272336659838
4531,4531,31.835310959276985
4532,4532,31.650205069196403
4533,4533,31.465478873527672
4534,4534,31.00877216555257
4535,4535,31.26320878737442
4536,4536,31.581108562937576
4537,4537,31.744406990518907
4538,4538,31.058086939493478
4539,4539,30.428245835606315
4540,4540,30.746479485974522
4541,4541,30.99018354028625
4542,4542,32.31894808171373
4543,4543,33.10776799645307
4544,4544,33.68785256532566
4545,4545,34.39307479009704
4546,4546,35.03585938935146
4547,4547,35.51684335880861
4548,4548,35.54959460568595
4549,4549,35.471037039789444
4550,4550,35.59308773116276
4551,4551,35.663047930719884
4552,4552,35.860309977497174
4553,4553,35.52520909935561
4554,4554,34.24183677985642
4555,4555,33.5374495851728
4556,4556,32.33863632339443
4557,4557,31.280343580561834
4558,4558,30.510362102028097
4559,4559,30.214869769795794
4560,4560,29.914714460267763
4561,4561,29.279670332576643
4562,4562,28.886942038057573
4563,4563,28.63585029296296
4564,4564,28.406981979279035
4565,4565,28.19751125423436
4566,4566,27.954331000970836
4567,4567,27.664405082743116
4568,4568,27.650014789279208
4569,4569,27.5103466581117
4570,4570,27.200646848285448
4571,4571,26.938788383288408
4572,4572,26.798824214065025
4573,4573,26.497773622911534
4574,4574,26.264527082400832
4575,4575,25.878500178067068
4576,4576,25.620456564749684
4577,4577,25.388615952954126
4578,4578,25.039090984358705
4579,4579,24.695643749718332
4580,4580,24.36734292825703
4581,4581,23.96930881832776
4582,4582,23.49006029911709
4583,4583,22.974396396338566
4584,4584,22.832323419729505
4585,4585,22.5871449149691
4586,4586,22.409411727226622
4587,4587,22.12670763666611
4588,4588,21.777013960406435
4589,4589,21.48021510382615
4590,4590,21.444688839140237
4591,4591,21.348448250958825
4592,4592,21.24081708622004
4593,4593,21.105675869928557
4594,4594,21.02343699314994
4595,4595,20.7826183385754
4596,4596,20.665682401302444
4597,4597,20.57852411038888
4598,4598,20.50100485882109
4599,4599,20.47276694114237
4600,4600,20.401071928778297
4601,4601,20.296460187616944
4602,4602,20.17636328324853
4603,4603,19.920725901192736
4604,4604,19.79235523171796
4605,4605,19.602741867834272
4606,4606,19.492868604004915
4607,4607,19.70704118664624
4608,4608,19.456902229336663
4609,4609,19.404636556639804
4610,4610,19.348440147422163
4611,4611,19.340796480496284
4612,4612,19.425069022248408
4613,4613,19.357121232186714
4614,4614,18.987595882056457
4615,4615,18.831850291808625
4616,4616,18.759432271349226
4617,4617,18.690912124547758
4618,4618,18.583072317525744
4619,4619,18.43773414786965
4620,4620,18.44701654379755
4621,4621,18.337822484701515
4622,4622,18.344758913697955
4623,4623,18.35085501803577
4624,4624,18.35755528572608
4625,4625,18.413905623214095
4626,4626,18.45165001541461
4627,4627,18.44380418192121
4628,4628,18.401015060961456
4629,4629,18.420473493016214
4630,4630,18.370805917546615
4631,4631,18.27152566518951
4632,4632,18.14132497850773
4633,4633,18.127458493193796
4634,4634,18.138129251760986
4635,4635,18.187113623031735
4636,4636,17.98234687100721
4637,4637,17.835311019894682
4638,4638,17.853201347693645
4639,4639,17.822646120261386
4640,4640,17.815707419006003
4641,4641,17.86358530847537
4642,4642,17.739911260056008
4643,4643,17.927393373611306
4644,4644,18.087881108374933
4645,4645,18.14208351660078
4646,4646,18.426429965330186
4647,4647,18.792586106176262
4648,4648,19.55611559181868
4649,4649,20.269280765852017
4650,4650,20.84789137040836
4651,4651,21.339328553247256
4652,4652,21.69596967839197
4653,4653,22.25043894006852
4654,4654,23.02327933834519
4655,4655,23.821402332371296
4656,4656,24.66693291859836
4657,4657,25.381567819047536
4658,4658,25.746101935121505
4659,4659,25.941130012412227
4660,4660,26.313134750575728
4661,4661,26.861966428748904
4662,4662,27.297196124730178
4663,4663,28.13403683418218
4664,4664,28.927975447978238
4665,4665,29.773852227447936
4666,4666,29.874383282854684
4667,4667,30.589949412645524
4668,4668,31.395441564722915
4669,4669,31.84848724854631
4670,4670,31.948562275287355
4671,4671,31.2678658728658
4672,4672,30.392709696909545
4673,4673,29.67429146930247
4674,4674,29.512681300720505
4675,4675,30.245762719746853
4676,4676,30.709903889814765
4677,4677,31.43694252356758
4678,4678,31.94680596080221
4679,4679,31.76233770080975
4680,4680,31.195395324953626
4681,4681,31.17214808367686
4682,4682,31.561930695897583
4683,4683,31.413470952985815
4684,4684,31.534728084494787
4685,4685,30.85709527063072
4686,4686,30.689701036594247
4687,4687,30.681075986323197
4688,4688,30.119244528620595
4689,4689,29.34729047471126
4690,4690,29.448815134926345
4691,4691,30.782130587427048
4692,4692,31.498806212444396
4693,4693,31.264460691770584
4694,4694,31.132673529299073
4695,4695,30.934004982279955
4696,4696,29.768644926962025
4697,4697,29.11603462068887
4698,4698,28.770708464717387
4699,4699,29.598331672345566
4700,4700,30.882605889437794
4701,4701,30.83912838916105
4702,4702,29.694957030821968
4703,4703,28.19380238863023
4704,4704,27.29910610440173
4705,4705,26.859865918831066
4706,4706,26.91036711065531
4707,4707,26.149953006255263
4708,4708,26.346043902420657
4709,4709,25.630854385824364
4710,4710,25.337919083754247
4711,4711,25.031040177599078
4712,4712,24.747551025190603
4713,4713,24.476524542609173
4714,4714,24.404275841962022
4715,4715,24.47336413057911
4716,4716,24.231595942507113
4717,4717,24.035754352881174
4718,4718,23.774030520170907
4719,4719,23.713962142967915
4720,4720,23.46790894308474
4721,4721,23.135770740436772
4722,4722,22.849698497845342
4723,4723,22.502822629846957
4724,4724,22.21141744108773
4725,4725,21.81083950247373
4726,4726,21.535269746934407
4727,4727,21.495163753739547
4728,4728,21.47223889724474
4729,4729,21.40782927837647
4730,4730,21.440890978344886
4731,4731,21.447722021294812
4732,4732,21.46181510695365
4733,4733,21.22963537367518
4734,4734,21.163248091785984
4735,4735,20.69170114776296
4736,4736,20.49837972074063
4737,4737,20.378473030233625
4738,4738,20.329146409446665
4739,4739,20.27818688009746
4740,4740,20.265334390870095
4741,4741,20.25481623383109
4742,4742,20.22633833404881
4743,4743,20.066356957105683
4744,4744,19.872564642105996
4745,4745,19.539944636548935
4746,4746,19.436816615908167
4747,4747,19.285641374640022
4748,4748,19.253489131405157
4749,4749,19.115549724314466
4750,4750,19.060405427477694
4751,4751,19.010155290548557
